Link,Title,Location,Salary,Summary
https://kr.indeed.com/viewjob?jk=7dc3cf5537450b54,게임 데이터 서비스/플랫폼 개발,성남 판교역,,"지표 분석 활동 - Hadoop 에코시스템을 통한 데이터 수집, 처리 및 지표 분석 경험 - Java, Python, Scala 중 최소 1가지 언어를 이용한 데이터 분석 및 소프트웨어 개발 역량 - 데이터 기반의 문제..."
https://kr.indeed.com/viewjob?jk=4f6f11369cfd4cea,소프트웨어 개발 경력 채용,성남 시흥동,"연봉 30,000,000원 - 40,000,000원","모두 스스로 도전과제를 찾고 이를 해결하는 과정을 통해 성장하며 발전하고 있습니다. 담당 업무 모집부문 Python, Java, Simulation 담당업무 - 3D 시뮬레이터 연구개발 - 로봇 프레임워크 연구개발 자격요건..."
https://kr.indeed.com/viewjob?jk=f0f09a16ab2a85c2,"[자동차 전장부품 우량대기업] Embedded 보안, 방화벽 경력인재",서울,,모바일·게임>응용프로그래머>Linux|인터넷·IT·통신·모바일·게임>응용프로그래머>Android|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>시스템프로그래머>임베디드(Embedded)
https://kr.indeed.com/viewjob?jk=bf205a49ed87fa03,[LNG발전소] 데이터분석 전문가,충청남도,,모바일·게임>빅데이터·AI(인공지능)>인공지능(AI)|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
https://kr.indeed.com/viewjob?jk=7da03d182cfb2dd5,티맵모빌리티 서버개발자 - EV충전서비스,서울특별시,,어권 외국인과 어색하더라도 웃으면서 하고 싶은 말과 정보를 전달하실 수 있는 분 - Kotlin/Java/ Python/Ruby 등 하나 이상에서 스스로 전문가라고 다짐할 수 있는 분 기타 근무지 서울 2호선 을지로입구역...
https://kr.indeed.com/viewjob?jk=71c47ac87bb4087e,기술 인턴 인공지능 응용 연구/개발 인턴,서울 관악구,,"6개월) (협의) *모집 절차: 서류 à인터뷰(오프라인) *지원 자격: 프로그래밍 언어 활용 능력: Python, C, C++ 중 1가지 이상 데이터구조, 알고리즘 과목 이수 머신러닝과 딥러닝의 기본 개념 이해 머신러닝..."
https://kr.indeed.com/viewjob?jk=1be2f858ff81be64,Application Engineer - IP Validation,경기도 성남,,"programming and scripting languages (one or more of: Python [preferred], Perl, Tcl, Shell-based) Being familiar with OOP..."
https://kr.indeed.com/viewjob?jk=6fe5311eacbea17a,데이터 인프라 담당자 모집,성남 판교역,,"어링 5년 이상 업무 경험 보유자 하둡 에코시스템 기반 대용량 데이터의 수집, 가공이 가능한 분 Java, python, go, bash 등 언어 중 하나 이상 활용 가능하신 분 #우대사항 데이터 분석가, 머신러닝 전문가..."
https://kr.indeed.com/viewjob?jk=038c468c430dd125,"목동 컴퓨터 학원 코딩 강사 (정규직 및 계약직, 경력무관)",서울 양천구,,"2,3년)졸업 이상 기타: [IT·문화·직업강사] - C, C++, Python 언어 수업 가능자 [교육상담·학원에이전트 ] - CS 마인드 보유자... 문화·직업강사]- C, C++, Python 언어 수업 가능자[교육상담..."
https://kr.indeed.com/viewjob?jk=41584240cacec535,연구소 개발자 (HW 및 FW 개발/ AI연구개발/임베디드 SW개발/MFC기반 SW 개발),경기도 군포,"월급 2,300,000원","임베디드 SoC 기반 AI 카메라, DVR 개발- 지원자격 : C,C++, Python 개발가능/딥러닝 프레임웍(TensorFlow, Python 등)- 우대사항 : 영상분석 알고리즘(객체 검출, 분류, 인식 등) 개발 경험..."
https://kr.indeed.com/viewjob?jk=918468d6e12a17e8,네트워크 엔지니어링,성남 판교역,,"관리 도구 개발/운영 - 관련학과 졸업 후, 경력 3년 이상 - 리눅스 환경 개발 경력 2년 이상 - Python, Django, Javascript 관련 개발 경험 - CCNA 또는 JNCIA 이상의 자격증 보유..."
https://kr.indeed.com/viewjob?jk=d585814d097935eb,카카오톡 보이스톡/페이스톡/라이브톡 개발자 모집,성남 판교역,,"우대 사항 ✓ Spring/Java 혹은 Spring/Kotlin 기반 서버 개발 경험 ✓ MySQL, Python, JavaScript, Node.js 경험 ✓ 모바일/웹 환경을 위한 API 시스템 개발 경험 ✓ k8s..."
https://kr.indeed.com/viewjob?jk=b970fab4900ee5ec,[포털서비스] AB테스트 설계/분석 데이터 엔지니어 및 서버 개발자 모집,성남 판교역,,니다. 실험 프로세스 구축 및 이를 위한 도구 개발 지원자격 최소자격 개발 경력 2년 이상 Python 사용에 어려움이 없으신 분 우대사항 하둡 에코시스템에서 대용량 데이터 처리 경험이 있으신 분 ( hadoop...
https://kr.indeed.com/viewjob?jk=441986789fe10287,[TmaxAI/R&D] WAPL Commerce Back-end 개발자 경력직,성남 분당구,,"워크에 대한 실무적 지식 : Java/Spring, Javascript/Node.js framework, Python/Django 등 -웹 애플리케이션 개발에 관심이 있으신 분 -자기 주도적 설계, 개발 및 연구를 즐기는 분..."
https://kr.indeed.com/viewjob?jk=7420bd6ad89ff63a,미국 법인 보안 담당자,성남 판교역,,진행 가능하신 분 - 해외 근무에 결격 사유가 없는 분 - 악성코드 동적/정적 분석 능력 보유 - Python 등 스크립트 개발을 통한 업무 효율화 경험 - Elastic Stack에 대한 이해와 운영 경험 - 클라...
https://kr.indeed.com/viewjob?jk=f04e759ab4de87e3,Product Engineer - Fab Analytics,경기도 성남,,"working as process, integration or yield engineer. Python programming languages. UNIX/Linux operating systems is required..."
https://kr.indeed.com/viewjob?jk=d74f2a9064a25a6a,"빅데이터연구소 경력 직원 모집(DBA, GIS분석, 부동산DB연구)",성남 삼평동,,"ㆍ부동산학과, 통계학과 등 관련학과 전공자 우대 ㆍ부동산분야 DB설계, 관리 업무 경험자 우대 ㆍSQL, Python 사용 경험자 우대 모집기간 : 2021년 7월 1일 ~ 2021년 7월 31일 (단, 적격자 우선 면접..."
https://kr.indeed.com/viewjob?jk=0c48bec15df378f6,헬스케어 IoT 분야 Backend 개발자,성남 분당구,"연봉 28,000,000원 - 30,000,000원",학위 소지하신 분• Java 또는 Python 언어로 서버 개발 경험 보유... 웨어>소프트웨어|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석...
https://kr.indeed.com/viewjob?jk=b6d169aa029a45a6,[강남/스타트업] 에이스랩 자율주행 엔지니어,서울 강남구,,"공학 등 관련학사혹은 상응하는 지식- 프로그래밍 능력 (C/C++, python, etc)자세한 업무 및 자격 요건은 자사 홈페이지에서 확인 00 명... 통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=63fe23c48e8befdf,대기업 계열 자동차 전장회사 AI/DX 전문가 (연구위원),서울 강서구,,통신·모바일·게임>빅데이터·AI(인공지능)>빅데이터|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
https://kr.indeed.com/viewjob?jk=d3d33eafc5f2c0ac,Data scientist 직무 경력직,서울특별시,,"설계 / 검증 - 관련 직무 경력 5년 이상 ㆍ역량 요건 - 데이터마이닝 및 분석 기술/SQ,L, R, Python 등 활용 능력 보유 - AI / ML 이해 및 관련 라이브러리 활용, 알고리즘 개발 역량 보유 - Big..."
https://kr.indeed.com/viewjob?jk=c2c2b5fb87057ad2,(주)스누아이랩 AI연구소 신입/경력 정규직,서울 관악구,,인공지능)>인공지능(AI)|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>빅데이터|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python
https://kr.indeed.com/viewjob?jk=22fd5b99c266e7b9,Operations Associate - Remote - Crypto/Fintech,서울•원격 근무,,Strong numeracy skills * Good working knowledge of Excel * Python and SQL knowledge a nice to have * Experience working...
https://kr.indeed.com/viewjob?jk=89f3e10d77a126bf,Field Service Engineer Korea,경기도 용인,,"troubleshooting. Preferably to have coding capability (Matlab, Python...etc... data analysis, visualization, and algorithm..."
https://kr.indeed.com/viewjob?jk=e03c3db92d5c1291,"백엔드, 웹개발 경력 정규직 - 스타트업/워라밸/수평문화/연봉최대협의",안양 동안구,"연봉 40,000,000원 - 50,000,000원","mindhub.aiJob Description◎ 채용제목백엔드 개발자 채용◎ 자격요건- Node.js 또는 python 개발자- React.js, Vue.js, Flask, Django 중 1가지 경험자- REST-API..."
https://kr.indeed.com/viewjob?jk=cc9d9d877af2fd19,[무료교육/취업연계] 2021년 클라우드 기반 IT/SW 개발자 양성과정 교육생,서울,,통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
https://kr.indeed.com/viewjob?jk=d81b36a0bbcd8282,차세대 AAA 게임 테크니컬 아티스트 모집,성남 판교역,,"우대 Skill - 일정 수준 이상의 영어 스킬(기술문서 독해 및 청취 가능 여부) - Max Script, Python, C Sharp, 등을 이용한 Script & Tool 제작 Skill - UE4 Blueprint 로..."
https://kr.indeed.com/viewjob?jk=042fdbd3871830e7,LINE Pay DevOps Engineer,성남 분당구,,"자격요건 Java, Golang, Python 등 1개 이상의 언어 사용이... Linux|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>ERP·시스템분석·설계>시스템엔지니어"
https://kr.indeed.com/viewjob?jk=c35e9b72a11aa338,[신입/경력] 의료영상/음성인식/생체신호 연구원,서울 서초구,,게임>빅데이터·AI(인공지능)>인공지능(AI)|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>딥러닝|인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머> Python
https://kr.indeed.com/viewjob?jk=109c5533ffdaaa84,[DB금융투자] 2021년 하반기 신입사원 모집,서울 대치동,,"개선, 신규 서비스 기획 등 프로젝트 진행 전공 제한없음 ※ JAVA, Objective-C/Swift, Python 등 기술보유자 우대... 금융관련 자격증 보유자 우대 ※ 영어 능통자 우대 0명 서울 (여의도..."
https://kr.indeed.com/viewjob?jk=cf69b3f7a651299d,[정규직] 기술지원(FAE),서울 영등포구,,통신·모바일·게임>빅데이터·AI(인공지능)>빅데이터|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>전산·IT기술지원>유지보수|인터넷·IT·통신·모바일·게임>전산·IT기술지원...
https://kr.indeed.com/viewjob?jk=df21e3bb5d773616,Python Programmer,서울 서초구,,개발 – JAVA 프로그래밍(라이브러리 활용) – Spring 프레임 워크 개발 – Python API 프로그래밍 우대사항 – Python 개발 경험 – Open Source 라이브러리 개발경험 – Web 표준에 대한 경험...
https://kr.indeed.com/viewjob?jk=4467c21295529ae9,[TmaxAI/R&D] WAPL Pay Back-end 개발자 경력직,성남 분당구,,"임워크에 대한 실무적 지식 : Java/Spring, Javascript/Node.js framework, Python/Django 등 - 웹 애플리케이션 개발에 관심이 있으신 분 - 자기 주도적 설계, 개발 및 연구를 즐기..."
https://kr.indeed.com/viewjob?jk=2a9a2f04387dab43,[엑스퍼넷] 부설연구소 클라우드 서비스 개발 신입/경력직,안산 단원구,,"보유자 - REST API 이해 가능자(2) 자격요견 / 경력 - python, flutter framework 개발 경험자 - 네트워크 프로그래밍... 통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=7b2496c8a71f02f2,광고데이터플랫폼 개발자 모집,성남 판교역,,"무와 데이터 파이프라인 시스템 설계/구축/관리 업무를 수행하게 됩니다. 지원자격 개발 경력 3년 이상 Python, Java, Kotlin, Scala 중 하나 이상의 언어에 능통 SQL 또는 HiveQL에 능통 대용량..."
https://kr.indeed.com/viewjob?jk=8fa17c6073918c5b,[경력] 하둡 플랫폼 서비스 개발자 모집,성남 판교역,,"에 대한 기본 지식 Hadoop/ecosystem 활용/개발 경험 3년 이상 Java 필수, 그 외 Python, Ruby 중 1개 이상 언어로 개발 가능 Web framework를 이용한 서비스 개발 경험 우대 자격..."
https://kr.indeed.com/viewjob?jk=f7cd55622750d778,[제약 벤처] 연구원 초빙 (선임-수석연구원),성남 분당구,,자격요건]. 경력: 책임~ 수석연구원 (1명). 학력/전공분야: 석사이상 / 분자모델링 [우대사항]- 해당 직무 경력 3년 이상- 모델링 소프트웨어 활용능력- Python 등 programming 경험자 우대...
https://kr.indeed.com/viewjob?jk=d83fc0dd2641f483,전문연구요원 (병역특례) 수시 (AI / SW 분야),성남 분당구,"연봉 40,000,000원 - 100,000,000원",요구 능력] - ASM/C/C++/ Python 언어 코딩 기술 - 운영체제... 경험 - Windows/Linux 상에서 C++/ Python 언어 사용 개발 경험 - C++ / Python 언어 사용 개발 경험 - 객체지향 설계에...
https://kr.indeed.com/viewjob?jk=4462a7887ee7f2bf,[KSTEC] SW 프로그래머 경력사원,성남 분당구,,통신·모바일·게임>응용프로그래머>.NET|인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>HTML·DHTML·mHTML
https://kr.indeed.com/viewjob?jk=5e9276e6840d0dfc,(주)마크로젠 2021 IT&BT 부문 신입/경력 정규직,서울 금천구,,통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임... 응용프로그래머>VoIP|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>아이트래킹 프로그래머...
https://kr.indeed.com/viewjob?jk=2c1cb04522f89c75,[NAVER Cloud] Security Engineer 취약점 분석,성남 분당구,,"플리케이션 취약점 분석 역량- Cloud 환경의 취약점 분석 역량- Python 언어를 이용한 취약점 진단 활용, 자동화 [우대사항]- 웹, 앱 어플... 통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=53fbfe54f327d9dc,AI Software Engineer,경기도 성남,,"TensorFlow 5+ years of programming experience in Python, C/C++ and MATLAB Experience working with other developers using Git..."
https://kr.indeed.com/viewjob?jk=d8a8869ab092f731,데이터 엔지니어 및 사이언티스트,성남 판교역,,"등 데이터 엔지니어와 사이언티스트의 업무를 경계 없이 수행하게 됩니다. 지원자격 개발 경력 3년 이상 Python, Scala, Java, C++ 중 하나 이상의 언어에 능통 SQL 또는 HiveQL에 능통 대용량 데이..."
https://kr.indeed.com/viewjob?jk=5c53fa993648eafe,서비스 데이터 분석가 모집,성남 판교역,,"여러 의사결정에 뒷받침되는 로그 데이터 설계 및 분석 - SQL, Python 등을 활용한 서비스 로그 데이터 핸들링 및 인사이트 도출 2) 지표... 경험이 있으신 분 - SQL, Python 등 데이터 분석에 필요한 언어에..."
https://kr.indeed.com/viewjob?jk=8a0f5a8857c12e2e,시스템엔지니어 신입/경력 정규직 [전문연구요원 지원 가능],용인 수지구,,"3. 위성 ETB 및 AIT, 우주환경시험 유경험자 4. C/C++/ Python 활용 가능자 5. 영어 가능자 6. 전문연구요원 지원 가능 (주)루미... 환경시험 유경험자4. C/C++/ Python 활용 가능자5. 영어 가능자6..."
https://kr.indeed.com/viewjob?jk=04c58ca44664d447,"산업용 비전 처리 S/W 개발, AI 가속기 처리 S/W 개발 경력사원",성남 중원구,,모바일·게임>응용프로그래머>Visual C++(MFC·ATL)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>인공지능(AI)|인터넷·IT·통신·모바일·게임>빅데이터·AI...
https://kr.indeed.com/viewjob?jk=07375dc4e800dfa9,추천 시스템 소프트웨어 엔지니어,성남 판교역,,"관련 업무 경험자 우대사항 운영체제, 네트워크, 컴파일러, 데이터베이스에 대한 이해가 깊으신 분 Python, C++, GPU 프로그래밍 숙련자 대용량/실시간 서비스 개발/운영 경험이 많으신 분 ICPC/TopCoder..."
https://kr.indeed.com/viewjob?jk=84fd9f9deb6105b0,"웹개발, Python 외 신입/경력 계약직",서울 강서구,,"주식회사 쿠바로엠앤씨 웹개발, Python 외 신입/경력 계약직 채용 모집... 게임>웹프로그래머>웹개발|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>백엔드|인터넷·IT·통신..."
https://kr.indeed.com/viewjob?jk=7fdcd7a7457b1e93,데이터 분석,경기도 성남,,"의 서비스 이용/소비형태/이상현상과 트렌드 변화가 궁금하신 분 - B2C서비스 데이터 분석 직군에서 데이터 핸들링 경험이 있으신 분 - SQL,Excel,R, Python 등을 이용하여 데이터 추출 또는 분석이 가능하신 분"
https://kr.indeed.com/viewjob?jk=6825074ac2d6f4ad,[INEEJI 인공지능연구소] AI 예측 전문기업 개발팀원,성남 분당구,,INEEJI 인공지능연구소] 예측 서비스 AI엔지니어 모집(경력)- 인공지능기반 시계열 예측 서비스 개발( Python/TensorFlow등 기반)[근무부서 및 직급/직책]근무부서: 인공지능연구소직급/직책: 사원 [자격요건...
https://kr.indeed.com/viewjob?jk=97062eda1e80d8ec,마케팅 데이터 분석가 영입,성남 백현동,,분 - SQL 등을 통해 복잡한 데이터 셋에서 원하는 데이터를 추출 및 가공할 수 있으신 분 - R 또는 Python을 활용하여 분석 및 결과 리포팅이 가능하신 분 - 분석을 통해 도출된 의견을 숫자 기반으로 논리적이고...
https://kr.indeed.com/viewjob?jk=95929d1cd7077dfd,네이버 클라우드 플랫폼 기술지원,성남 삼평동,,"클라우드 서비스 운영 경험 (AWS, Azure, KT Cloud 등) - Shell Script, Python 활용 가능 - 국가보훈대상자 및 장애인은 법령에 의거 우대 (※입사지원 시 보훈/장애사항 체크 필수..."
https://kr.indeed.com/viewjob?jk=0a57a69a13126ff5,셀프 인테리어 위한 AI 플랫폼 서비스 개발자,성남 분당구,,이상의 python 또는 node.js실무 개발경험이 있는 분 -Restful API에 대한 이해와 실무경험이 있는 분 인터넷·IT·통신·모바일·게임>웹프로그래머>웹개발|인터넷·IT·통신·모바일·게임>웹프로그래머> Python...
https://kr.indeed.com/viewjob?jk=afd757e2243175cb,금융 AI 기술 연구 개발자 모집,성남 판교역,,"및 연구/문제 해결 능력 - Python 언어에 능숙하신 분 2. 해당직... Recognition, Data/Text Mining 경험 보유 - Python, SQL 활용 우대사항 - AI 관련 전공자 - 금융 도메인에 대한..."
https://kr.indeed.com/viewjob?jk=abbb8df34c660e0a,"빅데이터, (AI)인공지능 외 신입/경력 인턴 (정규직전환)",서울 금천구,,인공지능)>인공지능(AI)|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>딥러닝
https://kr.indeed.com/viewjob?jk=be7e32ad4eb08467,(주)한라홀딩스 해외영업/냉장사업/IT 경력사원 (11/30),서울,,로그래머>머신러닝(ML)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>웹개발|인터넷·IT·통신... 웹프로그래머>백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머> Python
https://kr.indeed.com/viewjob?jk=0387ddfb9c185057,추천 AI 기술 연구 및 개발자 모집,성남 판교역,,"및 연구/문제 해결 능력 - Python 언어에 능숙하신 분 2. 해당직... Learning, Planning, Simulation - Python 우대사항 - AI 관련 전공자 - 대학, 기업체, 연구소 및 다양한 비즈니스..."
https://kr.indeed.com/viewjob?jk=6f9a0873a0b17770,[진행중] 우리은행 빅데이터사업부 전문직(데이터사이언티스트-데이터분석가) 채용공고,서울 회현동,,ML/DL 기술을 활용한 분석모델 개발 및 서비스를 적용해 본 경험이 있는자 - 데이터 분석을 위한 언어( Python/R)를 하나 이상 능숙하게 다룰 수 있는자 우대사항 - 금융분야 ML/DL 관련 업무 경력 2년...
https://kr.indeed.com/viewjob?jk=f28f4b931feadb85,소프트웨어 개발 경력,성남 수정구,"연봉 35,000,000원 - 40,000,000원",허위사실이 있을 경우 채용이 취소될 수 있습니다. 인터넷·IT·통신·모바일·게임>응용프로그래머>로봇소프트웨어개발자|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA
https://kr.indeed.com/viewjob?jk=07365317f092b035,소프트웨어 신입/경력 정규직,성남 분당구,,출근이 가능하신 분[우대사항]우대사항: ㆍ인근거주자 ㆍ경력 기간 : 2년이상 또는 자격요건에 준하는 자 ㆍ python 코딩에 능숙하신 분 ㆍ스타트업 업계에 관심이 많고 스타트업 기업 문화 만드는 것에 관심이 있으신 분 ㆍ새로...
https://kr.indeed.com/viewjob?jk=0f502079be47bcfe,AI R&D 데이터플랫폼 엔지니어 모집,성남 판교역,,3년 ~ 15년 필수조건 - Hadoop 기반 분산 데이터 처리 기술에 대한 경험 보유 - Java / Python 기반 개발 경험 보유 - Hive / Spark 기반 데이터 파이프라인 개발 및 workflow 자동화 개발...
https://kr.indeed.com/viewjob?jk=63bd0323ac917d78,[아이콘트롤스] 2020년 경력 직원 (기술연구소) 연구개발부문,성남 분당구,,"자격요건>(필수)- 데이터 엔지니어 경력 3년 이상- 프로그램 개발( Python, Java) 능력 보유- 대용량 데이 인터넷·IT·통신·모바일·게임... 통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=80a934b50778b4d9,[웹젠] DBA(경력),성남 분당구,,있는 분 - DB 서버 모니터링 및 장애 대응 경험이 있는 분 - Python에 관심이 있고 경험이 있는 분 • 기타 - 수시채용은 공고 게시 중에도... 장애 대응 경험이 있는 분 - Python에 관심이 있고 경험이 있는 분...
https://kr.indeed.com/viewjob?jk=285c6fe677e4d148,[KSTEC] Java 프로그래머 경력사원,성남 분당구,,통신·모바일·게임>응용프로그래머>.NET|인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>HTML·DHTML·mHTML
https://kr.indeed.com/viewjob?jk=a5c4cc2e1637728c,[정보보호기술] 클라우드 보안기술 개발자,성남 삼평동,,"클라우드 관련 보안 정책 운영 및 보안 계획 수립 필수 경험과 역량 · Go-lang, Java, Python 등으로 개발된 오픈소스를 업무에 활용한 경험 및 개발 역량(일부 수정, 연동모듈 작성 등)을 보유한 분..."
https://kr.indeed.com/viewjob?jk=9789f07a557e37dc,[교보라이프플래닛생명] 데이터 애널리스트,서울 영등포구,,"식이 높으신 분이면 좋습니다.○ Python, R 등을 활용한 데이터 프로... 지능)>빅데이터|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>R|인터넷..."
https://kr.indeed.com/viewjob?jk=48a124b20ee34e2b,2021년 AI 특화 맞춤형 교육과정 교육생,전라남도,,래머>머신러닝(ML)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>시스템프로그래머>사물인터넷(IoT) 개발... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/viewjob?jk=6063067f58daecb9,광학솔루션사업부 경력사원 공고,경기도 안산,,"dispensing, Vision/Function test) 우대 - 제어 부문 : C+, C++, C#, Python 등 프로그래밍 언어 사용 능숙자 우대 - 외국어 역량 우수자 우대 (TS 150점 이상, OPIC IH..."
https://kr.indeed.com/viewjob?jk=be6c1f03fa566f8e,추천 시스템 연구/개발,성남 판교역,,"분야 석사 또는 박사 학위 소지자 적어도 하나 이상의 능숙한 프로그래밍 언어가 있으신 분 우대사항 Python, C++, GPU 프로그래밍 숙련자 TensorFlow, PyTorch, implicit 등 머신러닝/추천..."
https://kr.indeed.com/viewjob?jk=28e0d44a26fbb146,[계약직] 모바일 게임 운영 및 컨텐츠 담당자 모집,성남 판교역,,"PT 제작 및 사업, 마케팅 피칭 경험 多 - 데이터 추출, 관리 및 가공을 통한 시각화 능력 (SQL / PYTHON / Excel VBA 가능자) 제출서류 게임 플레이 이력서(필수)(필수) 게임 플레이 리뷰(1개 게임..."
https://kr.indeed.com/viewjob?jk=a8c7fd3923c58768,[원익아이피에스] 대졸공채,성남 삼평동,,"경력자 - ANSYS Fluent, Mechanical, C/C++, Python, Matlab 사용 가능자 연구 개발 Data Science... 우대사항] - MATLAB, Python, R, 통계적 데이터 분석 기법..."
https://kr.indeed.com/viewjob?jk=d7c94cd33867232d,[TL] MMORPG 클라이언트 프로그래머 모집,성남 판교역,,"텐츠 개발 경험 우대사항 - Unreal Engine 에 대한 이해 - 블루프린트, UMG 에 대한 이해 - Python, Design Pattern, 게임 수학 제출서류 포트폴리오(선택사항) 전형단계 서류전형 1차 면접..."
https://kr.indeed.com/viewjob?jk=3114c8908a94e330,[신입] 미래 인재 DB,서울 강남구,,"ㆍSW플랫폼 및 운영체제(Linux/RTOS 등) 이해ㆍ마이크로컨트롤러 활용 경험/지식[우대사항]ㆍJAVA/ Python 활용 역량ㆍ기능안전 ISO26262, A-SPICE 프로세스 이해ㆍHW 회로도 이해 및 분석 역량ㆍCAN..."
https://kr.indeed.com/viewjob?jk=06d133676285b02e,침해사고 대응,성남 판교역,,"팩트 자동 수집 도구 개발 경험 - 아티팩트 분석 도구를 능숙하게 사용 가능하신 분 - C, Java, Python 등을 통한 업무 자동화 및 분석도구 개발 경험 - 기업 CERT 직무 수행 경험 - CVE 실무 경험..."
https://kr.indeed.com/viewjob?jk=0b320306d06b0f92,"IT기술지원, Perl 외 신입 정규직",성남 분당구,,"군지분석,상관성분석) 경험자R , Python , Perl , Oracle... Perl|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>데이터베이스·DBA>Oracle DB"
https://kr.indeed.com/viewjob?jk=6ad55e06021ddccb,MongoDB Engineer 모집,성남 판교역,,"수정 및 적용하여 운영해본 경험이 있는 분 C/C++ 또는 Python 언어를 이용한 프로그램 개발(프로젝트) 경험이 있는 분 Golang, Python, Java등으로 API 기반 서비스 개발이 가능한 분 Openstack..."
https://kr.indeed.com/viewjob?jk=269f9a96319ef19a,머신러닝 엔지니어 모집,성남 판교역,,"델의 성능 검증 및 지속 개선 대규모 로그 데이터 통계 분석을 통한 피쳐 추출 지원자격 #필수사항 Python, Java, C++ 등 언어 중 하나 이상 활용 가능하신 분 TensorFlow/Keras, PyTorch..."
https://kr.indeed.com/viewjob?jk=e29bd57c416ee579,인재 Pool 등록,대한민국,,"5년 이상 (IT기획, 프로젝트 PM/PL, 개발경력 등) - 자격 : 컴퓨터 언어 활용능력 보유 (JAVA, PYTHON) : 데이터베이스(RDBMS) 활용능력 보유 - 우대사항 : IT 예산(HW,SW,인건비) 수립 경험..."
https://kr.indeed.com/viewjob?jk=1874aaee481880be,클라우드 오퍼레이션 엔지니어,성남 판교역,,"Linux, Windows Server 트러블 슈팅 숙련자 - 2년 이상의 개발 경험자(PHP, Python 등) - 아래 기술 분야중 1개 이상의 풍부한 지식 및 운영 경험 보유자 (ElasticSearch..."
